id: 0x420001c5, name: OFO003_DEFAULT.PNX, group: 0x1000005f, partId: 0x74000007
id: 0x42000351, name: CHAIN001_DEFAULT.PNX, group: 0x1000011d, partId: 0x74000007
id: 0x42000352, name: COOKER001_DEFAULT.PNX, group: 0x1000011e, partId: 0x74000007
id: 0x42000353, name: COOKER002_DEFAULT.PNX, group: 0x1000011f, partId: 0x74000007
id: 0x42000354, name: DART001_DEFAULT.PNX, group: 0x10000120, partId: 0x74000007
id: 0x42000355, name: DART002_DEFAULT.PNX, group: 0x10000121, partId: 0x74000007
id: 0x42000356, name: DART003_DEFAULT.PNX, group: 0x10000122, partId: 0x74000007
id: 0x42000357, name: COMMON_DUSTDOWNA_DEFAULT.PNX, group: 0x100003d9, partId: 0x74000007
id: 0x4200035a, name: COMMON_LOGINA_DEFAULT.PNX, group: 0x100003dc, partId: 0x74000007
id: 0x4200035b, name: GUN001_DEFAULT.PNX, group: 0x10000127, partId: 0x74000007
id: 0x4200035c, name: GUN002_DEFAULT.PNX, group: 0x10000128, partId: 0x74000007
id: 0x4200035d, name: HAMMER001_DEFAULT.PNX, group: 0x10000129, partId: 0x74000007
id: 0x4200035e, name: HAMMER002_DEFAULT.PNX, group: 0x1000012a, partId: 0x74000007
id: 0x4200035f, name: HAMMER003_DEFAULT.PNX, group: 0x1000012b, partId: 0x74000007
id: 0x42000360, name: HAMMER004_DEFAULT.PNX, group: 0x1000012c, partId: 0x74000007
id: 0x42000361, name: HAMMER005_DEFAULT.PNX, group: 0x1000012d, partId: 0x74000007
id: 0x42000362, name: HARPO001_DEFAULT.PNX, group: 0x1000012e, partId: 0x74000007
id: 0x42000363, name: KNIFE001_DEFAULT.PNX, group: 0x1000012f, partId: 0x74000007
id: 0x42000364, name: KNIFE002_DEFAULT.PNX, group: 0x10000130, partId: 0x74000007
id: 0x42000365, name: KNIFE003_DEFAULT.PNX, group: 0x10000131, partId: 0x74000007
id: 0x42000366, name: KNIFE004_DEFAULT.PNX, group: 0x10000132, partId: 0x74000007
id: 0x42000367, name: RING001_DEFAULT.PNX, group: 0x10000133, partId: 0x74000007
id: 0x42000368, name: ROD001_DEFAULT.PNX, group: 0x10000134, partId: 0x74000007
id: 0x42000369, name: RULER001_DEFAULT.PNX, group: 0x10000135, partId: 0x74000007
id: 0x4200036a, name: SICKLE001_DEFAULT.PNX, group: 0x10000136, partId: 0x74000007
id: 0x4200036b, name: COMMON_LOGOUTA_DEFAULT.PNX, group: 0x100003dd, partId: 0x74000007
id: 0x4200036c, name: COMMON_PORTALOUTA_DEFAULT.PNX, group: 0x100003de, partId: 0x74000007
id: 0x42000372, name: SWORD001_DEFAULT.PNX, group: 0x1000013e, partId: 0x74000007
id: 0x42000373, name: SWORD002_DEFAULT.PNX, group: 0x1000013f, partId: 0x74000007
id: 0x42000374, name: SWORD003_DEFAULT.PNX, group: 0x10000140, partId: 0x74000007
id: 0x42000375, name: SWORD004_DEFAULT.PNX, group: 0x10000141, partId: 0x74000007
id: 0x42000376, name: SWORD006_DEFAULT.PNX, group: 0x10000142, partId: 0x74000007
id: 0x42000377, name: SWORD007_DEFAULT.PNX, group: 0x10000143, partId: 0x74000007
id: 0x42000378, name: SWORD008_DEFAULT.PNX, group: 0x10000144, partId: 0x74000007
id: 0x42000379, name: SWORD009_DEFAULT.PNX, group: 0x10000145, partId: 0x74000007
id: 0x4200037a, name: WHIP001_DEFAULT.PNX, group: 0x10000146, partId: 0x74000007
id: 0x4200037b, name: WRENCH001_DEFAULT.PNX, group: 0x10000147, partId: 0x74000007
id: 0x4200037c, name: OIF023_INVENTORY.PNX, group: 0x1000010e, partId: 0x70000205
id: 0x42000386, name: COMMON_HPUPA_DEFAULT.PNX, group: 0x100003e0, partId: 0x74000007
id: 0x42000387, name: COMMON_LEVELUPA_DEFAULT.PNX, group: 0x100003e1, partId: 0x74000007
id: 0x42000388, name: COMMON_NPUPA_DEFAULT.PNX, group: 0x100003e2, partId: 0x74000007
id: 0x42000389, name: COMMON_PURIFYA_DEFAULT.PNX, group: 0x100003e3, partId: 0x74000007
id: 0x4200038a, name: COMMON_SPUPA_DEFAULT.PNX, group: 0x100003e4, partId: 0x74000007
id: 0x42000390, name: BOW001_ATTACKA.PNX, group: 0x1000011a, partId: 0x70000216
id: 0x42000391, name: BOW002_ATTACKA.PNX, group: 0x1000011b, partId: 0x70000216
id: 0x42000392, name: BOW003_ATTACKA.PNX, group: 0x1000011c, partId: 0x70000216
id: 0x42000393, name: BOW004_ATTACKA.PNX, group: 0x100002c0, partId: 0x70000216
id: 0x420003af, name: WARRIOR_GUNFIREDOUBLEGUN_DEFAULT.PNX, group: 0x100003f1, partId: 0x74000007
id: 0x420003b0, name: WARRIOR_GUNFIREHANDGUN_DEFAULT.PNX, group: 0x100003f2, partId: 0x74000007
id: 0x420003b1, name: WARRIOR_GUNFIRESHOTGUN_DEFAULT.PNX, group: 0x100003f3, partId: 0x74000007
id: 0x420003b5, name: OIF024_INVENTORY.PNX, group: 0x1000010f, partId: 0x70000205
id: 0x420003ba, name: OPF001_01_DEFAULT.PNX, group: 0x10000148, partId: 0x74000007
id: 0x420003bb, name: OPF001_03_DEFAULT.PNX, group: 0x10000149, partId: 0x74000007
id: 0x420003bc, name: OPF001_04_DEFAULT.PNX, group: 0x1000014a, partId: 0x74000007
id: 0x420003bd, name: OPF001_05_DEFAULT.PNX, group: 0x1000014b, partId: 0x74000007
id: 0x420003be, name: OPF001_06_DEFAULT.PNX, group: 0x1000014c, partId: 0x74000007
id: 0x420003bf, name: OPF001_07_DEFAULT.PNX, group: 0x1000014d, partId: 0x74000007
id: 0x420003c0, name: OPF001_08_DEFAULT.PNX, group: 0x1000014e, partId: 0x74000007
id: 0x420003c1, name: OPF002_DEFAULT.PNX, group: 0x1000014f, partId: 0x74000007
id: 0x420003c2, name: OPF003_DEFAULT.PNX, group: 0x10000150, partId: 0x74000007
id: 0x420003c3, name: OPF004_DEFAULT.PNX, group: 0x10000151, partId: 0x74000007
id: 0x420003c4, name: OPF006_DEFAULT.PNX, group: 0x10000152, partId: 0x74000007
id: 0x420003c5, name: OPF007_DEFAULT.PNX, group: 0x10000153, partId: 0x74000007
id: 0x420003c6, name: OPF008_DEFAULT.PNX, group: 0x10000154, partId: 0x74000007
id: 0x420003c7, name: OPF009_DEFAULT.PNX, group: 0x10000155, partId: 0x74000007
id: 0x420003c8, name: OPF010_DEFAULT.PNX, group: 0x10000156, partId: 0x74000007
id: 0x420003c9, name: OPF011_DEFAULT.PNX, group: 0x10000157, partId: 0x74000007
id: 0x420003ca, name: OPF012_DEFAULT.PNX, group: 0x10000158, partId: 0x74000007
id: 0x420003cb, name: OPF014_DEFAULT.PNX, group: 0x10000159, partId: 0x74000007
id: 0x420003cc, name: OPF015_DEFAULT.PNX, group: 0x1000015a, partId: 0x74000007
id: 0x420003cd, name: OPF017_DEFAULT.PNX, group: 0x1000015b, partId: 0x74000007
id: 0x420003ce, name: OPF018_DEFAULT.PNX, group: 0x1000015c, partId: 0x74000007
id: 0x420003cf, name: OPF020_DEFAULT.PNX, group: 0x1000015d, partId: 0x74000007
id: 0x420003d0, name: OPF021_DEFAULT.PNX, group: 0x1000015e, partId: 0x74000007
id: 0x420003d1, name: OPF022_01_DEFAULT.PNX, group: 0x1000015f, partId: 0x74000007
id: 0x420003d2, name: OPF022_02_DEFAULT.PNX, group: 0x10000160, partId: 0x74000007
id: 0x420003d3, name: OPF024_01_DEFAULT.PNX, group: 0x10000161, partId: 0x74000007
id: 0x420003d4, name: OPF024_02_DEFAULT.PNX, group: 0x10000162, partId: 0x74000007
id: 0x420003d5, name: OPF024_03_DEFAULT.PNX, group: 0x10000163, partId: 0x74000007
id: 0x420003d6, name: OPF024_04_DEFAULT.PNX, group: 0x10000164, partId: 0x74000007
id: 0x420003d7, name: OPF025_DEFAULT.PNX, group: 0x10000165, partId: 0x74000007
id: 0x420003d8, name: OPF027_DEFAULT.PNX, group: 0x10000166, partId: 0x74000007
id: 0x420003d9, name: OPF028_DEFAULT.PNX, group: 0x10000167, partId: 0x74000007
id: 0x420003da, name: OPF029_DEFAULT.PNX, group: 0x10000168, partId: 0x74000007
id: 0x420003db, name: OPF030_DEFAULT.PNX, group: 0x10000169, partId: 0x74000007
id: 0x420003dc, name: OPF031_DEFAULT.PNX, group: 0x1000016a, partId: 0x74000007
id: 0x420003dd, name: OPF032_DEFAULT.PNX, group: 0x1000016b, partId: 0x74000007
id: 0x420003de, name: OPT001_DEFAULT.PNX, group: 0x1000016c, partId: 0x74000007
id: 0x420003df, name: OPT002_DEFAULT.PNX, group: 0x1000016d, partId: 0x74000007
id: 0x420003e0, name: OPT003_DEFAULT.PNX, group: 0x1000016e, partId: 0x74000007
id: 0x420003e1, name: OPT005_DEFAULT.PNX, group: 0x1000016f, partId: 0x74000007
id: 0x420003e2, name: OPT006_DEFAULT.PNX, group: 0x10000170, partId: 0x74000007
id: 0x420003e3, name: OPT007_DEFAULT.PNX, group: 0x10000171, partId: 0x74000007
id: 0x420003e4, name: OPT008_DEFAULT.PNX, group: 0x10000172, partId: 0x74000007
id: 0x420003e5, name: OPT009_DEFAULT.PNX, group: 0x10000173, partId: 0x74000007
id: 0x420003e6, name: OPT010_DEFAULT.PNX, group: 0x10000174, partId: 0x74000007
id: 0x420003e7, name: OPT011_DEFAULT.PNX, group: 0x10000175, partId: 0x74000007
id: 0x420003e8, name: OPT012_DEFAULT.PNX, group: 0x10000176, partId: 0x74000007
id: 0x420003e9, name: OPT013_DEFAULT.PNX, group: 0x10000177, partId: 0x74000007
id: 0x420003ea, name: OPT014_DEFAULT.PNX, group: 0x10000178, partId: 0x74000007
id: 0x420003eb, name: OPT015_DEFAULT.PNX, group: 0x10000179, partId: 0x74000007
id: 0x420003ec, name: OPT016_DEFAULT.PNX, group: 0x1000017a, partId: 0x74000007
id: 0x420003ed, name: OPT017_01_DEFAULT.PNX, group: 0x1000017b, partId: 0x74000007
id: 0x420003ee, name: OPT017_02_DEFAULT.PNX, group: 0x1000017c, partId: 0x74000007
id: 0x420003ef, name: OPT018_DEFAULT.PNX, group: 0x1000017d, partId: 0x74000007
id: 0x420003f0, name: OPT020_DEFAULT.PNX, group: 0x1000017e, partId: 0x74000007
id: 0x420003f1, name: OPT021_DEFAULT.PNX, group: 0x1000017f, partId: 0x74000007
id: 0x420003f2, name: OPT022_01_DEFAULT.PNX, group: 0x10000180, partId: 0x74000007
id: 0x420003f3, name: OPT022_02_DEFAULT.PNX, group: 0x10000181, partId: 0x74000007
id: 0x420003f4, name: OPT023_DEFAULT.PNX, group: 0x10000182, partId: 0x74000007
id: 0x420003f5, name: OPT024_DEFAULT.PNX, group: 0x10000183, partId: 0x74000007
id: 0x420003f6, name: OPT027_01_DEFAULT.PNX, group: 0x10000184, partId: 0x74000007
id: 0x420003f7, name: OPT027_02_DEFAULT.PNX, group: 0x10000185, partId: 0x74000007
id: 0x420003f8, name: OPT027_03_DEFAULT.PNX, group: 0x10000186, partId: 0x74000007
id: 0x420003f9, name: OPT028_DEFAULT.PNX, group: 0x10000187, partId: 0x74000007
id: 0x420003fa, name: OPT029_01_DEFAULT.PNX, group: 0x10000188, partId: 0x74000007
id: 0x420003fb, name: OPT029_02_DEFAULT.PNX, group: 0x10000189, partId: 0x74000007
id: 0x420003fc, name: OPT029_03_DEFAULT.PNX, group: 0x1000018a, partId: 0x74000007
id: 0x420003fd, name: OPT032_01_DEFAULT.PNX, group: 0x1000018b, partId: 0x74000007
id: 0x420003fe, name: OPT032_02_DEFAULT.PNX, group: 0x1000018c, partId: 0x74000007
id: 0x420003ff, name: OPT032_03_DEFAULT.PNX, group: 0x1000018d, partId: 0x74000007
id: 0x42000400, name: OPT032_04_DEFAULT.PNX, group: 0x1000018e, partId: 0x74000007
id: 0x42000401, name: OPT032_05_DEFAULT.PNX, group: 0x1000018f, partId: 0x74000007
id: 0x42000402, name: OPT032_06_DEFAULT.PNX, group: 0x10000190, partId: 0x74000007
id: 0x42000403, name: OPT032_07_DEFAULT.PNX, group: 0x10000191, partId: 0x74000007
id: 0x42000404, name: OPT032_08_DEFAULT.PNX, group: 0x10000192, partId: 0x74000007
id: 0x42000405, name: OPT033_01_DEFAULT.PNX, group: 0x10000193, partId: 0x74000007
id: 0x42000406, name: OPT033_02_DEFAULT.PNX, group: 0x10000194, partId: 0x74000007
id: 0x42000407, name: OPT034_DEFAULT.PNX, group: 0x10000195, partId: 0x74000007
id: 0x42000408, name: OPT035_DEFAULT.PNX, group: 0x10000196, partId: 0x74000007
id: 0x42000409, name: OPT039_DEFAULT.PNX, group: 0x10000197, partId: 0x74000007
id: 0x4200040a, name: OPT040_DEFAULT.PNX, group: 0x10000198, partId: 0x74000007
id: 0x4200040b, name: OPT041_DEFAULT.PNX, group: 0x10000199, partId: 0x74000007
id: 0x4200040c, name: OPT042_DEFAULT.PNX, group: 0x1000019a, partId: 0x74000007
id: 0x4200040d, name: OPT043_DEFAULT.PNX, group: 0x1000019b, partId: 0x74000007
id: 0x4200040e, name: OIF025_INVENTORY.PNX, group: 0x10000110, partId: 0x70000205
id: 0x4200040f, name: OIF026_INVENTORY.PNX, group: 0x10000111, partId: 0x70000205
id: 0x42000410, name: OIF027_INVENTORY.PNX, group: 0x10000112, partId: 0x70000205
id: 0x42000411, name: OIF028_INVENTORY.PNX, group: 0x10000113, partId: 0x70000205
id: 0x42000412, name: OIF029_INVENTORY.PNX, group: 0x10000114, partId: 0x70000205
id: 0x42000413, name: OBO019_DEFAULT.PNX, group: 0x100003f4, partId: 0x74000007
id: 0x42000414, name: OIF030_INVENTORY.PNX, group: 0x100001ee, partId: 0x70000205
id: 0x42000416, name: OIF031_INVENTORY.PNX, group: 0x100001ef, partId: 0x70000205
id: 0x42000418, name: OIF032_INVENTORY.PNX, group: 0x100001f0, partId: 0x70000205
id: 0x4200041a, name: OIF033_INVENTORY.PNX, group: 0x100001f1, partId: 0x70000205
id: 0x4200041c, name: OIF034_INVENTORY.PNX, group: 0x100001f2, partId: 0x70000205
id: 0x4200041e, name: OIF035_INVENTORY.PNX, group: 0x100001f3, partId: 0x70000205
id: 0x42000420, name: OIF043_INVENTORY.PNX, group: 0x100001f4, partId: 0x70000205
id: 0x42000422, name: OIF044_INVENTORY.PNX, group: 0x100001f5, partId: 0x70000205
id: 0x42000424, name: OIF045_INVENTORY.PNX, group: 0x100001f6, partId: 0x70000205
id: 0x42000426, name: OIF046_INVENTORY.PNX, group: 0x100001f7, partId: 0x70000205
id: 0x42000428, name: OIF047_INVENTORY.PNX, group: 0x10000267, partId: 0x70000205
id: 0x4200042a, name: OIF048_INVENTORY.PNX, group: 0x100001f8, partId: 0x70000205
id: 0x4200042b, name: OBO022_DEFAULT.PNX, group: 0x100003f5, partId: 0x74000007
id: 0x4200042c, name: OIF049_INVENTORY.PNX, group: 0x100001f9, partId: 0x70000205
id: 0x4200042e, name: OIF050_INVENTORY.PNX, group: 0x100001fa, partId: 0x70000205
id: 0x42000430, name: OIF051_INVENTORY.PNX, group: 0x100001fb, partId: 0x70000205
id: 0x42000432, name: OIF052_INVENTORY.PNX, group: 0x100001fc, partId: 0x70000205
id: 0x42000434, name: OIF053_INVENTORY.PNX, group: 0x100001fd, partId: 0x70000205
id: 0x42000436, name: OIF054_INVENTORY.PNX, group: 0x100001fe, partId: 0x70000205
id: 0x42000438, name: OIF055_INVENTORY.PNX, group: 0x100001ff, partId: 0x70000205
id: 0x42000439, name: OBO025_DEFAULT.PNX, group: 0x100003f6, partId: 0x74000007
id: 0x4200043a, name: OPC001_DEFAULT.PNX, group: 0x1000019c, partId: 0x74000007
id: 0x4200043b, name: OPC002_DEFAULT.PNX, group: 0x1000019d, partId: 0x74000007
id: 0x4200043c, name: OPC003_DEFAULT.PNX, group: 0x1000019e, partId: 0x74000007
id: 0x4200043d, name: OPC004_DEFAULT.PNX, group: 0x1000019f, partId: 0x74000007
id: 0x4200043e, name: OPC005_DEFAULT.PNX, group: 0x100001a0, partId: 0x74000007
id: 0x4200043f, name: OPC006_DEFAULT.PNX, group: 0x100001a1, partId: 0x74000007
id: 0x42000440, name: OPC007_DEFAULT.PNX, group: 0x100001a2, partId: 0x74000007
id: 0x42000441, name: OPC008_DEFAULT.PNX, group: 0x100001a3, partId: 0x74000007
id: 0x42000442, name: OPC009_DEFAULT.PNX, group: 0x100001a4, partId: 0x74000007
id: 0x42000443, name: OPI002_01_DEFAULT.PNX, group: 0x100001a5, partId: 0x74000007
id: 0x42000444, name: OPI002_02_DEFAULT.PNX, group: 0x100001a6, partId: 0x74000007
id: 0x42000445, name: OPI003_01_DEFAULT.PNX, group: 0x100001a7, partId: 0x74000007
id: 0x42000446, name: OPI003_02_DEFAULT.PNX, group: 0x100001a8, partId: 0x74000007
id: 0x42000447, name: OPI004_01_DEFAULT.PNX, group: 0x100001a9, partId: 0x74000007
id: 0x42000448, name: OPI004_02_DEFAULT.PNX, group: 0x100001aa, partId: 0x74000007
id: 0x42000449, name: OPI004_03_DEFAULT.PNX, group: 0x100001ab, partId: 0x74000007
id: 0x4200044a, name: OPI004_04_DEFAULT.PNX, group: 0x100001ac, partId: 0x74000007
id: 0x4200044b, name: OPI004_05_DEFAULT.PNX, group: 0x100001ad, partId: 0x74000007
id: 0x4200044c, name: OPI005_01_DEFAULT.PNX, group: 0x100001ae, partId: 0x74000007
id: 0x4200044d, name: OPI005_02_DEFAULT.PNX, group: 0x100001af, partId: 0x74000007
id: 0x4200044e, name: OPI005_03_DEFAULT.PNX, group: 0x100001b0, partId: 0x74000007
id: 0x4200044f, name: OPI005_04_DEFAULT.PNX, group: 0x100001b1, partId: 0x74000007
id: 0x42000450, name: OPI005_05_DEFAULT.PNX, group: 0x100001b2, partId: 0x74000007
id: 0x42000451, name: OPI005_06_DEFAULT.PNX, group: 0x100001b3, partId: 0x74000007
id: 0x42000452, name: OPI005_07_DEFAULT.PNX, group: 0x100001b4, partId: 0x74000007
id: 0x42000453, name: OPI006_01_DEFAULT.PNX, group: 0x100001b5, partId: 0x74000007
id: 0x42000454, name: OPI006_02_DEFAULT.PNX, group: 0x100001b6, partId: 0x74000007
id: 0x42000455, name: OPI006_03_DEFAULT.PNX, group: 0x100001b7, partId: 0x74000007
id: 0x42000456, name: OPI006_04_DEFAULT.PNX, group: 0x100001b8, partId: 0x74000007
id: 0x42000457, name: OPI006_05_DEFAULT.PNX, group: 0x100001b9, partId: 0x74000007
id: 0x42000458, name: OPI007_01_DEFAULT.PNX, group: 0x100001ba, partId: 0x74000007
id: 0x42000459, name: OPI007_02_DEFAULT.PNX, group: 0x100001bb, partId: 0x74000007
id: 0x4200045a, name: OPI008_DEFAULT.PNX, group: 0x100001bc, partId: 0x74000007
id: 0x4200045b, name: OPI010_DEFAULT.PNX, group: 0x100001bd, partId: 0x74000007
id: 0x4200045c, name: OPI011_DEFAULT.PNX, group: 0x100001be, partId: 0x74000007
id: 0x4200045d, name: OPI012_DEFAULT.PNX, group: 0x100001bf, partId: 0x74000007
id: 0x4200045e, name: OPI013_01_DEFAULT.PNX, group: 0x100001c0, partId: 0x74000007
id: 0x4200045f, name: OPI013_02_DEFAULT.PNX, group: 0x100001c1, partId: 0x74000007
id: 0x42000460, name: OPI014_DEFAULT.PNX, group: 0x100001c2, partId: 0x74000007
id: 0x42000461, name: OPI015_DEFAULT.PNX, group: 0x100001c3, partId: 0x74000007
id: 0x42000462, name: OPI016_DEFAULT.PNX, group: 0x100001c4, partId: 0x74000007
id: 0x42000463, name: OPI017_01_DEFAULT.PNX, group: 0x100001c5, partId: 0x74000007
id: 0x42000464, name: OPI017_02_DEFAULT.PNX, group: 0x100001c6, partId: 0x74000007
id: 0x42000465, name: OPI017_03_DEFAULT.PNX, group: 0x100001c7, partId: 0x74000007
id: 0x42000466, name: OPW001_DEFAULT.PNX, group: 0x100001c8, partId: 0x74000007
id: 0x42000467, name: OPW002_DEFAULT.PNX, group: 0x100001c9, partId: 0x74000007
id: 0x42000468, name: OPW003_DEFAULT.PNX, group: 0x100001ca, partId: 0x74000007
id: 0x42000469, name: OPW005_DEFAULT.PNX, group: 0x100001cb, partId: 0x74000007
id: 0x4200046a, name: OPX001_DEFAULT.PNX, group: 0x100001cc, partId: 0x74000007
id: 0x4200046b, name: OPX002_DEFAULT.PNX, group: 0x100001cd, partId: 0x74000007
id: 0x4200046c, name: OPX003_DEFAULT.PNX, group: 0x100001ce, partId: 0x74000007
id: 0x4200046d, name: OPX004_DEFAULT.PNX, group: 0x100001cf, partId: 0x74000007
id: 0x4200046e, name: OPY001_DEFAULT.PNX, group: 0x100001d0, partId: 0x74000007
id: 0x4200046f, name: OPY002_DEFAULT.PNX, group: 0x100001d1, partId: 0x74000007
id: 0x42000470, name: OPY003_DEFAULT.PNX, group: 0x100001d2, partId: 0x74000007
id: 0x42000471, name: OPY004_DEFAULT.PNX, group: 0x100001d3, partId: 0x74000007
id: 0x42000472, name: OPY005_DEFAULT.PNX, group: 0x100001d4, partId: 0x74000007
id: 0x42000473, name: OPY006_DEFAULT.PNX, group: 0x100001d5, partId: 0x74000007
id: 0x42000474, name: OPY007_DEFAULT.PNX, group: 0x100001d6, partId: 0x74000007
id: 0x42000475, name: OIF056_INVENTORY.PNX, group: 0x10000200, partId: 0x70000205
id: 0x42000477, name: OIF057_INVENTORY.PNX, group: 0x10000201, partId: 0x70000205
id: 0x42000479, name: OIF058_INVENTORY.PNX, group: 0x10000202, partId: 0x70000205
id: 0x4200047b, name: OIF059_INVENTORY.PNX, group: 0x10000203, partId: 0x70000205
id: 0x4200047d, name: OIF061_INVENTORY.PNX, group: 0x10000204, partId: 0x70000205
id: 0x4200047f, name: OIF068_INVENTORY.PNX, group: 0x10000205, partId: 0x70000205
id: 0x42000481, name: OIF069_INVENTORY.PNX, group: 0x10000206, partId: 0x70000205
id: 0x42000482, name: OBO026_DEFAULT.PNX, group: 0x100003f7, partId: 0x74000007
id: 0x42000483, name: OIF070_INVENTORY.PNX, group: 0x10000207, partId: 0x70000205
id: 0x42000485, name: OIF071_INVENTORY.PNX, group: 0x10000208, partId: 0x70000205
id: 0x42000487, name: OIM001_INVENTORY.PNX, group: 0x10000209, partId: 0x70000205
id: 0x42000489, name: OIM002_INVENTORY.PNX, group: 0x1000020a, partId: 0x70000205
id: 0x4200048b, name: OIM003_INVENTORY.PNX, group: 0x1000020b, partId: 0x70000205
id: 0x4200048d, name: OIM004_INVENTORY.PNX, group: 0x1000020c, partId: 0x70000205
id: 0x4200048f, name: OIM005_INVENTORY.PNX, group: 0x1000020d, partId: 0x70000205
id: 0x42000491, name: OIM006_INVENTORY.PNX, group: 0x1000020e, partId: 0x70000205
id: 0x42000492, name: OBO029_DEFAULT.PNX, group: 0x100003f8, partId: 0x74000007
id: 0x42000493, name: OIP001_INVENTORY.PNX, group: 0x1000020f, partId: 0x70000205
id: 0x42000495, name: OIP002_INVENTORY.PNX, group: 0x10000210, partId: 0x70000205
id: 0x42000497, name: OIP003_INVENTORY.PNX, group: 0x10000211, partId: 0x70000205
id: 0x42000499, name: OIP004_INVENTORY.PNX, group: 0x10000212, partId: 0x70000205
id: 0x4200049b, name: OIP005_INVENTORY.PNX, group: 0x10000213, partId: 0x70000205
id: 0x4200049d, name: OIP006_INVENTORY.PNX, group: 0x10000214, partId: 0x70000205
id: 0x4200049f, name: OIP007_INVENTORY.PNX, group: 0x10000215, partId: 0x70000205
id: 0x420004a3, name: OIP009_INVENTORY.PNX, group: 0x10000217, partId: 0x70000205
id: 0x420004a5, name: OIP010_INVENTORY.PNX, group: 0x10000218, partId: 0x70000205
id: 0x420004a7, name: OIP011_INVENTORY.PNX, group: 0x10000219, partId: 0x70000205
id: 0x420004a9, name: OIP012_INVENTORY.PNX, group: 0x1000021a, partId: 0x70000205
id: 0x420004ab, name: OIP013_INVENTORY.PNX, group: 0x1000021b, partId: 0x70000205
id: 0x420004ad, name: OIP014_INVENTORY.PNX, group: 0x1000021c, partId: 0x70000205
id: 0x420004af, name: OIP015_INVENTORY.PNX, group: 0x1000021d, partId: 0x70000205
id: 0x420004b1, name: OIP016_INVENTORY.PNX, group: 0x1000021e, partId: 0x70000205
id: 0x420004b2, name: MON001_DAMAGEB.PNX, group: 0x10000067, partId: 0x70000176
id: 0x420004b3, name: OIP017_INVENTORY.PNX, group: 0x1000021f, partId: 0x70000205
id: 0x420004b4, name: MON001_DAMAGEC.PNX, group: 0x10000067, partId: 0x7000000e
id: 0x420004b5, name: OIW001_INVENTORY.PNX, group: 0x10000220, partId: 0x70000205
id: 0x420004b6, name: MON001_DAMAGED.PNX, group: 0x10000067, partId: 0x7000000f
id: 0x420004b7, name: OIW002_INVENTORY.PNX, group: 0x10000221, partId: 0x70000205
